Cluster.ID,Parent,TaxIDs,GIs,Genera,L.min,L.max,MAD,Defline.of.longest.sequence
2356,378855,11,11,4,576,664,0.9682365827,"Alouatta palliata isolate APL-1 MAPKAP1 gene, partial sequence"
2357,378855,11,11,4,550,631,0.9753637804,"Ateles belzebuth chamek isolate ACM-1 KCNMA1 gene, partial sequence"
2358,378855,11,11,4,342,409,0.9597688375,"Lagothrix lagotricha isolate LLG-1 CHRNA1 gene, partial sequence"
2359,378855,11,11,4,1260,1276,0.9946565973,"Alouatta palliata isolate APL-1 BRCA2 gene, partial sequence"
2360,378855,11,11,4,667,778,0.9727740126,"Ateles geoffroyi isolate AGO-2 BCOR gene, partial sequence"
2361,378855,11,11,4,838,951,0.9808813689,"Lagothrix cana isolate LAC-2 AXIN1 gene, partial sequence"
2362,378855,11,11,4,555,584,0.9772727273,"Ateles belzebuth chamek isolate ACM-1 AFF2.2 gene, partial sequence"
2391,9533,11,11,1,282,330,0.9699724518,"Cercopithecus albogularis kolbi isolate CAB-1 PNOC gene, partial sequence"
2393,9533,11,11,1,327,356,0.9902962206,"Cercopithecus ascanius schmidti isolate CAS-1 PLCB4 gene, partial sequence"
2402,9569,11,11,6,480,598,0.8713894801,Rhinopithecus roxellana chromosome 21 marker ENC35 genomic sequence
2403,9569,11,11,6,538,855,0.9388623073,Piliocolobus badius chromosome 14 marker ENC15 genomic sequence
2404,9569,11,11,6,515,639,0.8863280694,Trachypithecus shortridgei chromosome 14 marker ENC14 genomic sequence
2405,9569,11,11,6,567,639,0.9429506331,Colobus guereza chromosome 7 marker ENC5 genomic sequence
2406,9569,11,11,6,433,472,0.9587827427,Trachypithecus shortridgei chromosome 20 marker chr20-5 genomic sequence
2407,9569,11,11,6,564,590,0.981201849,Rhinopithecus avunculus chromosome 20 marker chr20-4 genomic sequence
2408,9569,11,11,6,431,478,0.9524534043,Trachypithecus shortridgei chromosome 19 marker chr19-5 genomic sequence
2409,9569,11,11,6,444,557,0.9324302269,Piliocolobus badius chromosome 19 marker chr19-1 genomic sequence
2410,9569,11,11,6,463,490,0.9705009276,Rhinopithecus roxellana chromosome 18 marker chr18-4 genomic sequence
2411,9569,11,11,6,442,527,0.9278937381,Trachypithecus shortridgei chromosome 17 marker chr17-8 genomic sequence
2412,9569,11,11,6,376,417,0.9415740135,Rhinopithecus bieti chromosome 15 marker chr15-3 genomic sequence
2413,9569,11,11,6,746,838,0.9519418529,Piliocolobus badius chromosome 15 marker chr15-1 genomic sequence
2414,9569,11,11,6,322,416,0.9270104895,Rhinopithecus bieti chromosome 13 marker chr13-3 genomic sequence
2415,9569,11,11,6,503,589,0.9604877296,Trachypithecus germaini chromosome 12 marker chr12-1 genomic sequence
2416,9569,11,11,6,461,575,0.9052964427,Trachypithecus johnii chromosome X marker marker X65 genomic sequence
2417,9569,11,11,6,434,525,0.9551515152,Trachypithecus johnii chromosome X marker marker X45 genomic sequence
2418,9569,11,11,6,453,567,0.8755812089,Trachypithecus hatinhensis chromosome X marker marker X5 genomic sequence
2419,9569,11,11,6,451,534,0.9106230848,Trachypithecus johnii chromosome 10 marker chr10-5 genomic sequence
2420,9569,11,11,6,434,499,0.9548187284,Trachypithecus germaini chromosome 10 marker chr10-1 genomic sequence
2421,9569,11,11,6,441,520,0.9335664336,Rhinopithecus bieti chromosome 9 marker chr9-5 genomic sequence
2422,9569,11,11,6,448,514,0.9594977007,Trachypithecus germaini chromosome 8 marker chr8-2 genomic sequence
2423,9569,11,11,6,503,568,0.9539052497,Nasalis larvatus chromosome 8 marker chr8-1 genomic sequence
2424,9569,11,11,6,476,498,0.9841182913,Presbytis melalophos chromosome 7 marker chr7-6 genomic sequence
2425,9569,11,11,6,379,452,0.950925181,Trachypithecus germaini chromosome 6 marker chr6-5 genomic sequence
2426,9569,11,11,6,448,539,0.9284870973,Trachypithecus germaini chromosome 5 marker chr5-6 genomic sequence
2427,9569,11,11,6,392,490,0.9250463822,Colobus guereza chromosome 4 marker chr4-7 genomic sequence
2428,9569,11,11,6,436,504,0.9325396825,Nasalis larvatus chromosome 3 marker chr3-2 genomic sequence
2429,9569,11,11,6,394,424,0.965051458,Rhinopithecus roxellana chromosome 2 marker chr2-8 genomic sequence
2430,9569,11,11,6,389,462,0.9468713105,Rhinopithecus bieti chromosome 1 marker chr1-4 genomic sequence
2540,,11,11,5,901,972,0.9918630752,"Erythrocebus patas isolate EPA-9 EDG1 gene, partial sequence"
2541,,11,11,4,475,532,0.989747095,"Erythrocebus patas isolate EPA-9 ATXN7 gene, partial sequence"
2542,,11,11,4,574,810,0.8564534231,"Theropithecus gelada isolate TGE-2 LRPPRC_169 gene, partial sequence"
2545,9443,11,11,10,433,1576,0.5118827873,Sequence 197 from Patent WO2013011479
2547,314293,11,11,9,467,471,0.9945956379,"Nomascus concolor DEFB1-like protein gene, complete cds"
2552,9443,11,11,11,1605,1605,1,"Microcebus murinus lactate dehydrogenase B gene, complete cds"
2557,9443,11,11,7,441,468,0.9848484848,Trachypithecus hatinhensis chromosome 13 marker chr13-6 genomic sequence
2560,314293,11,11,11,668,670,0.9993215739,"Aotus azarai clone 12 olfactory receptor gene, partial cds"
2565,314293,11,11,10,837,1014,0.9814416353,"Lagothrix lagotricha L1TD1 gene, complete cds"
2566,314293,11,11,10,1089,1638,0.8383283383,"Erythrocebus patas L1TD1 gene, complete cds"
2567,314293,11,11,10,792,792,1,"Saimiri sciureus apolipoprotein A-IV (APOA4) gene, exon 3 and partial cds"
2576,9569,11,11,6,538,855,0.9388623073,Piliocolobus badius chromosome 14 marker ENC15 genomic sequence
2577,9569,11,11,6,515,639,0.8863280694,Trachypithecus shortridgei chromosome 14 marker ENC14 genomic sequence
2578,9569,11,11,6,433,472,0.9587827427,Trachypithecus shortridgei chromosome 20 marker chr20-5 genomic sequence
2579,9569,11,11,6,564,590,0.981201849,Rhinopithecus avunculus chromosome 20 marker chr20-4 genomic sequence
2580,9569,11,11,6,431,478,0.9524534043,Trachypithecus shortridgei chromosome 19 marker chr19-5 genomic sequence
2581,9569,11,11,6,444,557,0.9324302269,Piliocolobus badius chromosome 19 marker chr19-1 genomic sequence
2582,9569,11,11,6,463,490,0.9705009276,Rhinopithecus roxellana chromosome 18 marker chr18-4 genomic sequence
2583,9569,11,11,6,442,527,0.9278937381,Trachypithecus shortridgei chromosome 17 marker chr17-8 genomic sequence
2584,9569,11,11,6,376,417,0.9415740135,Rhinopithecus bieti chromosome 15 marker chr15-3 genomic sequence
2585,9569,11,11,6,746,838,0.9519418529,Piliocolobus badius chromosome 15 marker chr15-1 genomic sequence
2586,9569,11,11,6,322,416,0.9270104895,Rhinopithecus bieti chromosome 13 marker chr13-3 genomic sequence
2587,9569,11,11,6,503,589,0.9604877296,Trachypithecus germaini chromosome 12 marker chr12-1 genomic sequence
2588,9569,11,11,6,461,575,0.9052964427,Trachypithecus johnii chromosome X marker marker X65 genomic sequence
2589,9569,11,11,6,453,567,0.8755812089,Trachypithecus hatinhensis chromosome X marker marker X5 genomic sequence
2590,9569,11,11,6,451,534,0.9106230848,Trachypithecus johnii chromosome 10 marker chr10-5 genomic sequence
2591,9569,11,11,6,434,499,0.9548187284,Trachypithecus germaini chromosome 10 marker chr10-1 genomic sequence
2592,9569,11,11,6,441,520,0.9335664336,Rhinopithecus bieti chromosome 9 marker chr9-5 genomic sequence
2593,9569,11,11,6,448,514,0.9594977007,Trachypithecus germaini chromosome 8 marker chr8-2 genomic sequence
2594,9569,11,11,6,503,568,0.9539052497,Nasalis larvatus chromosome 8 marker chr8-1 genomic sequence
2595,9569,11,11,6,476,498,0.9841182913,Presbytis melalophos chromosome 7 marker chr7-6 genomic sequence
2596,9569,11,11,6,379,452,0.950925181,Trachypithecus germaini chromosome 6 marker chr6-5 genomic sequence
2597,9569,11,11,6,448,539,0.9284870973,Trachypithecus germaini chromosome 5 marker chr5-6 genomic sequence
2598,9569,11,11,6,392,490,0.9250463822,Colobus guereza chromosome 4 marker chr4-7 genomic sequence
2599,9569,11,11,6,436,504,0.9325396825,Nasalis larvatus chromosome 3 marker chr3-2 genomic sequence
2600,9569,11,11,6,394,424,0.965051458,Rhinopithecus roxellana chromosome 2 marker chr2-8 genomic sequence
2601,9569,11,11,6,389,462,0.9468713105,Rhinopithecus bieti chromosome 1 marker chr1-4 genomic sequence
180,376911,10,171,1,921,1008,0.9466026177,"Microcebus murinus isolate F-01-08 vomeronasal 1 receptor VN1R-Mmur065 gene, complete cds"
181,376915,10,171,1,921,1008,0.9466026177,"Microcebus murinus isolate F-01-08 vomeronasal 1 receptor VN1R-Mmur065 gene, complete cds"
182,30615,10,171,1,921,1008,0.9466026177,"Microcebus murinus isolate F-01-08 vomeronasal 1 receptor VN1R-Mmur065 gene, complete cds"
183,13149,10,171,1,921,1008,0.9466026177,"Microcebus murinus isolate F-01-08 vomeronasal 1 receptor VN1R-Mmur065 gene, complete cds"
367,,10,101,5,264,604,0.5085568159,Theropithecus gelada Alu insertion locus Agilis_Yd_100 independent insertion
385,9443,10,94,8,837,1617,0.7408058001,"Aotus vociferans natural killer cell immunoglobulin-like receptor (KIR4DL10) mRNA, KIR4DL10*01 allele, partial cds"
420,325165,10,80,1,1140,1141,0.9992988606,"Nomascus siki mitochondrial DNA, complete genome"
422,9604,10,79,3,758,814,0.9582776102,"Gorilla gorilla intergenic spacer, locus 11, isolate akiba"
424,9604,10,78,3,735,743,0.9951513269,"Gorilla gorilla intergenic spacer, locus 17, isolate akiba"
426,9604,10,77,3,751,933,0.8131985913,"qgl04g12.b1 Clint Pan troglodytes verus STS genomic, sequence tagged site"
429,9526,10,76,8,524,1721,0.4538594452,TSA: Macaca mulatta Mamu_377406 mRNA sequence
430,9604,10,76,3,735,782,0.9513225199,"Gorilla gorilla intergenic spacer, locus 14, isolate akiba"
456,30600,10,69,1,557,560,0.9987318841,"Propithecus diadema edwardsi isolate Tra121 mitochondrial D-loop, partial sequence"
616,30615,10,54,4,346,355,0.9953051643,"Mirza coquereli clone E1-3 short-wave sensitive type 1 opsin (SWS) gene, exon 1 and partial cds"
635,9526,10,53,5,453,1896,0.2704303001,TSA: Macaca mulatta Mamu_389528 mRNA sequence
815,13513,10,41,1,708,739,0.9877883759,"Eulemur rubriventer gene for MHC class I antigen, partial cds, allele: Euru-W32*02"
823,9443,10,41,9,458,839,0.6135934184,"Gorilla gorilla OR1J2-like gene, partial sequence"
872,9577,10,38,2,706,710,0.9980726464,Nomascus leucogenys isolate 1005 noncoding region 21 genomic sequence
873,9577,10,38,2,652,670,0.991555381,Hylobates pileatus isolate 1227 noncoding region 20 genomic sequence
874,9577,10,38,2,783,784,0.9990265843,Hylobates lar isolate 26 noncoding region 15 genomic sequence
875,9577,10,38,2,798,799,0.9989131151,Hylobates lar isolate 501 noncoding region 16 genomic sequence
876,9577,10,38,2,793,805,0.9972213142,Hylobates agilis isolate 1135 noncoding region 13 genomic sequence
877,9577,10,38,2,754,759,0.9978156855,Hylobates agilis isolate 1135 noncoding region 12 genomic sequence
878,9577,10,38,2,768,772,0.9997272975,Nomascus leucogenys isolate 1005 noncoding region 10 genomic sequence
879,9577,10,38,2,688,690,0.9987032799,Nomascus leucogenys isolate 1005 noncoding region 8 genomic sequence
880,9577,10,38,2,886,888,0.9989331437,Nomascus leucogenys isolate 1005 noncoding region 7 genomic sequence
881,9577,10,38,2,871,873,0.9992765419,Nomascus leucogenys isolate 1005 noncoding region 5 genomic sequence
882,9577,10,38,2,983,986,0.9988790435,Hylobates agilis isolate 1136 noncoding region 4 genomic sequence
883,9577,10,38,2,832,840,0.9960213033,Hylobates muelleri isolate 1058 noncoding region 3 genomic sequence
884,9577,10,38,2,1054,1060,0.9964250248,Nomascus leucogenys isolate 378 noncoding region 2 genomic sequence
885,9577,10,38,2,891,897,0.9947192396,Nomascus leucogenys isolate 1006 noncoding region 1 genomic sequence
999,9570,10,32,1,346,346,1,"Colobus guereza mitochondrion, complete genome"
1000,9570,10,32,1,297,297,1,"Colobus guereza mitochondrion, complete genome"
1001,9570,10,32,1,1378,1378,1,"Colobus guereza mitochondrion, complete genome"
1008,,10,32,1,426,441,0.9755527211,"Macaca nigra isolate 661 natural resistance-associated macrophage protein 1 (NRAMP) gene, partial cds"
1067,376918,10,29,1,1539,1557,0.9993355923,"Aotus azarai boliviensis isolate 17954 cytochrome oxidase subunit 1 (CO1) gene, complete cds; tRNA-Ser and tRNA-Asp genes, complete sequence; and cytochrome oxidase subunit 2 (CO2) gene, complete cds; mitochondrial"
1205,9443,10,26,4,366,1012,0.5862724232,"Tarsius syrichta amelogenin (AMELX) gene, partial cds"
1362,378855,10,22,3,534,534,1,"Ateles belzebuth mitochondrion, complete genome"
1502,314293,10,20,9,278,873,0.9635166094,"Sapajus apella arylamine N-acetyltransferase 1 (NAT1) gene, complete cds"
1524,13513,10,19,1,537,607,0.939651435,"Eulemur fulvus fulvus ATP-binding cassette sub-family A (ABC1) gene, partial sequence"
1575,9526,10,19,8,324,1942,0.7334001843,"Colobus guereza TIM1 gene for T-cell immunoglobulin and mucin domain-containing protein 1, complete cds"
1818,314293,10,16,4,462,1989,0.5197021116,TSA: Macaca mulatta Mamu_365772 mRNA sequence
1819,314293,10,16,7,261,573,0.5487565445,TSA: Pan troglodytes Chimpanzee_0143134 mRNA sequence
1821,9443,10,16,10,473,667,0.9449962519,"Eulemur mongoz clone 18 olfactory receptor gene, partial cds"
1841,376919,10,15,5,462,561,0.9364230541,"Callicebus caligatus isolate CCG-1 ZIC3 gene, partial sequence"
1874,9443,10,15,10,655,670,0.9985074627,"Callithrix jacchus clone 20 olfactory receptor gene, partial cds"
2007,314293,10,14,10,663,667,0.9993574641,"Autos azarai clone OLG_9 olfactory receptor-like protein gene, partial sequence"
2033,13513,10,13,1,635,705,0.9470812875,"Eulemur mongoz isolate EMO-1 LUC7L gene, partial sequence"
2034,13513,10,13,1,583,637,0.9551986475,"Eulemur macaco flavifrons isolate EMC-5 CFTR gene, partial sequence"
2167,13513,10,12,1,521,1077,0.7181987001,"Eulemur rufus isolate ERF-1 RAG1 gene, partial sequence"
2215,9533,10,12,1,346,346,1,"Cercopithecus albogularis voucher NHMUK:ZD.1906.6.5.6 mitochondrion, partial genome"
2280,314293,10,12,10,658,658,1,"Autos azarai clone OLG_25 olfactory receptor-like protein gene, partial sequence"
2281,314293,10,12,9,268,1728,0.9279996142,"Macaca fascicularis testis cDNA clone: QtsA-18827, similar to human polymerase (DNA directed), lambda (POLL), mRNA, RefSeq: NM_013274.2"
2284,314293,10,12,10,390,747,0.6144578313,"Pan paniscus lysozyme c precursor (LZM) gene, complete cds"
2297,376917,10,11,7,530,1150,0.6451383399,"Nycticebus bengalensis isolate NBE-1 GHR gene, partial sequence"
2303,376915,10,11,6,606,952,0.9381207028,"Lepilemur dorsalis isolate LDO-1 KDM5D gene, partial sequence"
2310,9445,10,11,4,278,335,0.957394844,"Lemur catta isolate LCT-10 PNOC gene, partial sequence"
2311,9445,10,11,4,539,681,0.8898678414,"Varecia variegata variegata isolate VVA-2 APP gene, partial sequence"
2314,13513,10,11,1,702,1202,0.7759794282,"Eulemur coronatus retinol-binding protein 3 precursor (RBP3) gene, exon 1 and partial cds"
2315,13513,10,11,1,869,950,0.9732057416,"Eulemur macaco flavifrons isolate EMC-5 AXIN1 gene, partial sequence"
2392,9533,10,11,1,281,845,0.83302851,"Cercopithecus albogularis kolbi isolate CAB-1 ZFX gene, partial sequence"
2551,9443,10,11,10,327,784,0.5977504638,JP 2013506686-A/207: METHODS FOR MODULATION OF AUTOPHAGY THROUGH THE MODULATION OF AUTOPHAGY-ENHANCING GENE PRODUCTS
2640,9445,10,10,4,612,612,1,"Eulemur coronatus isolate ECR-2 USH2A gene, partial sequence"
2641,9445,10,10,3,612,648,0.9867283951,"Eulemur fulvus fulvus isolate EFL-4 SIM1 gene, partial sequence"
2643,9445,10,10,4,651,740,0.9652702703,"Eulemur rufus isolate ERF-1 DENND5A gene, partial sequence"
2644,9445,10,10,4,702,732,0.9881147541,"Eulemur mongoz isolate EMO-1 FAM123B gene, partial sequence"
2645,9445,10,10,4,586,608,0.9868421053,"Eulemur mongoz isolate EMO-1 DCTN2 gene, partial sequence"
2648,13513,10,10,1,632,688,0.9726744186,"Eulemur fulvus sanfordi sterol regulatory element-binding transcription factor (SREBF2) gene, partial sequence"
2649,13513,10,10,1,808,828,0.9916666667,"Eulemur macaco macaco zinc finger protein 202-like gene, partial sequence"
2650,13513,10,10,1,680,740,0.9783783784,"Eulemur fulvus albifrons leucine-rich PPR motif-containing protein gene gene, partial sequence"
2651,13513,10,10,1,825,856,0.9882009346,"Eulemur fulvus albifrons leucine-rich PPR motif-containing protein gene, partial sequence"
2652,13513,10,10,1,772,808,0.9814356436,"Eulemur fulvus fulvus cystic fibrosis transmembrane conductance (CFTR) gene, partial sequence"
2653,13513,10,10,1,770,821,0.9773447016,"Eulemur fulvus collaris clone EFC395, genomic sequence"
2654,13513,10,10,1,703,758,0.9824538259,"Eulemur macaco flavifrons cytomatrix protein p110 gene, partial sequence"
2655,13513,10,10,1,553,690,0.9601449275,"Eulemur coronatus fibrinogen alpha polypeptide isoform alpha-E (FGA) gene, partial sequence"
2674,376919,10,10,5,534,613,0.9657422512,"Callicebus caligatus isolate CCG-1 POLA1 gene, partial sequence"
2675,376919,10,10,5,298,357,0.9481792717,"Pithecia irrorata isolate PIR-1 PLCB4 gene, partial sequence"
2676,376919,10,10,5,571,601,0.9742096506,"Cacajao calvus isolate CCL-1 NPAS3 gene, partial sequence"
2686,378855,10,10,4,821,929,0.9539289559,"Ateles fusciceps isolate AFC-7 TTR gene, partial sequence"
2687,378855,10,10,4,469,760,0.95,"Lagothrix lagotricha isolate LLG-1 ERC2 gene, partial sequence"
2692,378855,10,10,3,663,704,0.9886363636,"Ateles belzebuth isolate ABZ-1 LUC7L gene, partial sequence"
2694,378855,10,10,3,712,732,0.9969945355,"Lagothrix lagotricha isolate LLG-1 FAM123B gene, partial sequence"
2724,9533,10,10,1,947,968,0.9978305785,"Cercopithecus albogularis kolbi isolate CAB-1 EDG1 gene, partial sequence"
2726,9533,10,10,1,438,475,0.9911578947,"Cercopithecus albogularis kolbi isolate CAB-1 TYR gene, partial sequence"
2727,9533,10,10,1,699,930,0.9382795699,"Cercopithecus cephus isolate CCE-1 TTR gene, partial sequence"
2728,9533,10,10,1,338,343,0.9962099125,"Cercopithecus diana isolate CDA-3 KDM5C gene, partial sequence"
2729,9533,10,10,1,469,613,0.9765089723,"Cercopithecus albogularis kolbi isolate CAB-1 POLA1 gene, partial sequence"
2730,9533,10,10,1,543,558,0.9967741935,"Cercopithecus albogularis kolbi isolate CAB-1 MBD5 gene, partial sequence"
2731,9533,10,10,1,651,702,0.9803418803,"Cercopithecus albogularis kolbi isolate CAB-1 LUC7L gene, partial sequence"
2732,9533,10,10,1,707,727,0.9944979367,"Cercopithecus albogularis kolbi isolate CAB-1 FBN1 gene, partial sequence"
2733,9533,10,10,1,572,761,0.9751642576,"Cercopithecus cephus isolate CCE-1 ERC2 gene, partial sequence"
2734,9533,10,10,1,266,538,0.9195167286,"Cercopithecus albogularis kolbi isolate CAB-1 DMRT1 gene, partial sequence"
2735,9533,10,10,1,527,604,0.9617549669,"Cercopithecus mona isolate CMO-2 DCTN2 gene, partial sequence"
2736,9533,10,10,1,392,406,0.9839901478,"Cercopithecus neglectus isolate CNE-1 CHRNA1 gene, partial sequence"
2737,9533,10,10,1,935,948,0.997257384,"Cercopithecus albogularis kolbi isolate CAB-1 AXIN1 gene, partial sequence"
2738,9533,10,10,1,575,590,0.9818644068,"Cercopithecus mona isolate CMO-2 AFF2.2 gene, partial sequence"
2739,9533,10,10,1,415,494,0.9720647773,"Cercopithecus albogularis kolbi isolate CAB-1 AFF2 gene, partial sequence"
2770,9569,10,10,6,319,426,0.9302816901,Rhinopithecus roxellana chromosome 21 marker ENC25 genomic sequence
